sid_id,menu_cate
4079.0,죽
4081.0,토스트
4081.0,샐러드
4082.0,피자
4082.0,치킨
4083.0,분식
4084.0,삼겹살
4084.0,김치찜
4086.0,분식
4087.0,김치찌개
4089.0,샐러드
4090.0,닭발
4091.0,한식
4092.0,삼겹살
4093.0,육포
4094.0,삼겹살
4096.0,낙지
4096.0,전골
4097.0,국밥
4098.0,샐러드
4099.0,버거
4102.0,삼겹살
4103.0,피자
4103.0,파스타
4104.0,밥
4105.0,커피
4106.0,제육볶음
4107.0,김치찌개
4110.0,꼬치
4113.0,김치찌개
4113.0,부대찌개
4114.0,피자
4114.0,파스타
4114.0,스테이크
4115.0,호프
4116.0,등갈비
4116.0,닭볶음탕
4117.0,분식
4118.0,회
4120.0,삼겹살
4121.0,돈가스
4122.0,김치찌개
4123.0,바베큐
4125.0,과일
4127.0,샐러드
4128.0,한식
4129.0,삼겹살
4130.0,삼겹살
4131.0,커피
4132.0,중식
4133.0,도시락
4134.0,떡볶이
4134.0,어묵
4134.0,튀김
4134.0,핫도그
4134.0,소시지
4134.0,떡
4134.0,만두
4134.0,커피
4134.0,차
4135.0,찌개
4135.0,삼겹살
4135.0,갈비
4136.0,곰탕
4137.0,콩나물국밥
4138.0,김치찌개
4139.0,파스타
4141.0,돈가스
4143.0,육개장
4144.0,베이커리
4145.0,삼겹살
4146.0,김치찌개
4146.0,분식
4151.0,치킨
4152.0,밥
4153.0,커피
4154.0,치킨
4155.0,쌀국수
4156.0,삼겹살
4157.0,뷔페
4158.0,백반
4159.0,돈가스
4160.0,샐러드
4161.0,삼겹살
4163.0,삼겹살
4163.0,닭볶음탕
4163.0,찜닭
4164.0,미역국
4165.0,커피
4165.0,디저트
4166.0,돈가스
4168.0,불고기
4170.0,덮밥
4172.0,삼겹살
4173.0,김치찌개
4174.0,떡볶이
4175.0,감바스
4176.0,파스타
4177.0,곱창
4178.0,호프
4178.0,꼬치
4178.0,노가리
4179.0,부대찌개
4180.0,감바스
4180.0,김치찌개
4182.0,꼬치
4183.0,감자탕
4184.0,분식
4184.0,도시락
4185.0,파스타
4185.0,샌드위치
4186.0,베이커리
4187.0,치킨
4187.0,분식
4188.0,감바스
4188.0,스테이크
4188.0,빠에야
4189.0,마카롱
4190.0,피자
4191.0,김치찌개
4192.0,한식
4193.0,파스타
4193.0,볶음면
4195.0,과일
4196.0,돈가스
4197.0,치킨
4198.0,닭갈비
4200.0,뷔페
4201.0,중식
4203.0,국밥
4204.0,볶음밥
4205.0,샐러드
4205.0,샌드위치
4207.0,이태리음식
4209.0,돈가스
4209.0,알탕
4210.0,피자
4211.0,케이크
4212.0,도시락
4213.0,먹태
4214.0,마카롱
4215.0,바베큐
4216.0,곱창
4217.0,디저트
4218.0,떡볶이
4219.0,불고기
4220.0,커피
4220.0,디저트
4220.0,샐러드
4223.0,피자
4223.0,파스타
4223.0,필라프
4224.0,곱창
4225.0,삼겹살
4228.0,파스타
4228.0,스테이크
4229.0,찌개
4229.0,오뎅탕
4230.0,버거
4232.0,베이커리
4233.0,마른안주
4234.0,마카롱
4235.0,마카롱
4236.0,한식
4237.0,갈비
4237.0,삼겹살
4237.0,김치찌개
4237.0,계란찜
4237.0,냉면
4237.0,피자
4237.0,갈비탕
4239.0,돈가스
4240.0,샌드위치
4241.0,닭강정
4242.0,파스타
4243.0,회
4243.0,육회
4244.0,마카롱
4245.0,샐러드
4245.0,샌드위치
4245.0,브런치
4246.0,보쌈
4247.0,짬뽕
4248.0,회
4249.0,샌드위치
4250.0,반찬
4251.0,펍
4253.0,피자
4254.0,샌드위치
4255.0,피자
4261.0,제육볶음
4262.0,브런치
4263.0,토스트
4264.0,삼겹살
4264.0,냉면
4265.0,갈비
4265.0,불고기
4265.0,삼겹살
4266.0,김치찌개
4266.0,회
4266.0,초밥
4267.0,스테이크
4268.0,베이커리
4269.0,주꾸미
4271.0,떡볶이
4271.0,피자
4271.0,감자튀김
4272.0,샐러드
4274.0,샐러드
4275.0,돈가스
4277.0,국수
4277.0,돈가스
4277.0,덮밥
4278.0,일식
4279.0,삼겹살
4280.0,칼국수
4281.0,케이크
4281.0,커피
4284.0,장어
4285.0,야식
4288.0,회
4288.0,탕
4288.0,튀김
4289.0,초밥
4289.0,일식
4290.0,삼겹살
4290.0,김치찌개
4291.0,국밥
4292.0,마라탕
4293.0,뷔페
4294.0,탕
4294.0,튀김
4295.0,버거
4296.0,뷔페
4297.0,피자
4299.0,호프
4300.0,컵밥
4302.0,삼겹살
4304.0,덮밥
4305.0,커피
4305.0,토스트
4306.0,라멘
4307.0,피자
4307.0,카나페
4307.0,과일
4307.0,나초
4307.0,샐러드
4308.0,파스타
4310.0,튀김
4311.0,삼계탕
4312.0,돈가스
4313.0,커피
4315.0,떡볶이
4316.0,샌드위치
4317.0,베이커리
4321.0,치킨
4322.0,마카롱
4323.0,피자
4323.0,치킨
4324.0,샐러드
4325.0,커피
4326.0,돈가스
4327.0,쌀국수
4328.0,샌드위치
4330.0,스테이크
4331.0,떡볶이
4331.0,삼겹살
4332.0,마카롱
4335.0,삼겹살
4337.0,삼겹살
4338.0,김밥
4338.0,돈가스
4338.0,덮밥
4339.0,닭볶음탕
4339.0,김치찜
4340.0,도시락
4341.0,샌드위치
4345.0,초밥
4346.0,떡볶이
4346.0,튀김
4346.0,김밥
4346.0,컵밥
4351.0,파스타
4352.0,오리
4353.0,삼겹살
4355.0,제육볶음
4355.0,불고기
4355.0,컵밥
4357.0,치킨
4358.0,국수
4360.0,보쌈
4360.0,국수
4360.0,전
4363.0,닭강정
4363.0,치킨
4363.0,감자튀김
4364.0,치킨
4364.0,삼겹살
4365.0,치킨
4367.0,우동
4367.0,초밥
4368.0,덮밥
4369.0,반찬
4371.0,디저트
4373.0,샐러드
4374.0,베이커리
4375.0,피자
4375.0,치킨
4376.0,돈가스
4377.0,쿠키
4377.0,까눌레
4377.0,커피
4379.0,어묵
4380.0,까눌레
4382.0,파스타
4383.0,치킨
4385.0,파스타
4386.0,마카롱
4386.0,케이크
4387.0,샐러드
4389.0,커피
4390.0,베이커리
4391.0,떡볶이
4392.0,마카롱
4393.0,파스타
4393.0,스테이크
4394.0,삼겹살
4394.0,국밥
4396.0,뷔페
4397.0,곱창
4398.0,뷔페
4399.0,도시락
4399.0,샌드위치
4400.0,족발
4401.0,닭발
4401.0,번데기
4401.0,오뎅탕
4401.0,주먹밥
4402.0,스테이크
4403.0,돈가스
4404.0,커피
4406.0,일식
4407.0,튀김
4408.0,주꾸미
4409.0,김치찌개
4410.0,도시락
4411.0,삼겹살
4412.0,토스트
4413.0,파스타
4415.0,커피
4416.0,뷔페
4417.0,김밥
4418.0,국수
4418.0,한식
4420.0,카레
4422.0,김치찜
4423.0,한식
4423.0,백반
4424.0,김치찌개
4425.0,파스타
4425.0,불고기
4425.0,스테이크
4425.0,샐러드
4425.0,주스
4426.0,막국수
4427.0,찜닭
4427.0,닭볶음탕
4427.0,떡볶이
4428.0,닭볶음탕
4428.0,전
4430.0,떡볶이
4432.0,지리
4433.0,닭볶음탕
4434.0,일식
4436.0,부대찌개
4437.0,비빔밥
4438.0,샌드위치
4438.0,과일
4439.0,뷔페
4440.0,파스타
4441.0,베이커리
4442.0,김밥
4443.0,갈비
4444.0,치킨
4445.0,삼겹살
4446.0,삼겹살
4447.0,파스타
4450.0,라멘
4450.0,돈가스
4450.0,떡볶이
4451.0,치킨
4452.0,케이크
4452.0,쿠키
4454.0,샐러드
4455.0,커피
4455.0,샐러드
4456.0,꼬치
4457.0,삼겹살
4459.0,탕수육
4459.0,짜장면
4459.0,짬뽕
4460.0,짬뽕
4461.0,치킨
4461.0,닭강정
4462.0,샤브샤브
4463.0,파스타
4465.0,김치찌개
4466.0,파스타
4466.0,김치찌개
4467.0,한식
4470.0,삼겹살
4471.0,곰탕
4471.0,갈비탕
4472.0,커피
4472.0,샌드위치
4472.0,샐러드
4473.0,커피
4474.0,곱창
4476.0,한식
4479.0,청국장
4480.0,닭발
4480.0,계란찜
4480.0,오돌뼈
4480.0,잔치국수
4480.0,비빔국수
4482.0,피자
4482.0,치즈
4482.0,샐러드
4483.0,와플
4484.0,커피
4484.0,샌드위치
4486.0,탕수육
4486.0,쌀국수
4487.0,커피
4488.0,순대국
4489.0,도시락
4490.0,샌드위치
4491.0,불고기
4492.0,파스타
4493.0,아구찜
4493.0,해물탕
4493.0,탕
4495.0,커피
4499.0,커피
4500.0,베이커리
4500.0,샐러드
4500.0,샌드위치
4501.0,한식
4502.0,초밥
4503.0,피자
4503.0,파스타
4503.0,스테이크
4503.0,리조또
4503.0,삼겹살
4504.0,파스타
4505.0,한식
4506.0,비빔밥
4506.0,커피
4507.0,분식
4509.0,국수
4510.0,돈가스
4511.0,디저트
4512.0,제육볶음
4512.0,낙지
4513.0,함박스테이크
4513.0,피자
4513.0,파스타
4514.0,파스타
4516.0,주꾸미
4517.0,스테이크
4518.0,곱창
4518.0,순대
4519.0,샌드위치
4520.0,버거
4521.0,케이크
4522.0,도시락
4523.0,베이커리
4524.0,베이커리
4524.0,연어
4525.0,커피
4526.0,김치찌개
4526.0,찌개
4526.0,부대찌개
4526.0,삼겹살
4527.0,제육볶음
4529.0,초밥
4530.0,마카롱
4531.0,파스타
4533.0,수제비
4534.0,파스타
4535.0,샐러드
4535.0,샌드위치
4537.0,도시락
4541.0,떡볶이
4542.0,버거
4542.0,피자
4542.0,파스타
4543.0,떡볶이
4545.0,떡볶이
4546.0,샌드위치
4547.0,버거
4549.0,김치찌개
4549.0,먹태
4549.0,샐러드
4549.0,나초
4550.0,족발
4551.0,베이커리
4551.0,샌드위치
4554.0,곱창
4555.0,뷔페
4558.0,국밥
4559.0,치킨
4560.0,돈가스
4561.0,김치찌개
4561.0,덮밥
4562.0,샌드위치
4563.0,삼겹살
4563.0,파스타
4563.0,김치찌개
4564.0,연어
4564.0,스테이크
4565.0,삼계탕
4566.0,양고기
4567.0,버거
4568.0,피자
4569.0,치킨
4569.0,떡볶이
4569.0,삼겹살
4570.0,삼겹살
4572.0,삼겹살
4573.0,연어
4573.0,육회
4574.0,중식
4575.0,덮밥
4576.0,파스타
4576.0,떡볶이
4579.0,파스타
4581.0,삼겹살
4583.0,족발
4584.0,회
4585.0,커피
4587.0,쌀국수
4588.0,국수
4589.0,샐러드
4590.0,커피
4591.0,떡볶이
4591.0,찌개
4591.0,오뎅탕
4592.0,베이커리
4593.0,전골
4594.0,커피
4594.0,베이커리
4597.0,마라탕
4598.0,일식
4598.0,한식
4599.0,샐러드
4600.0,한식
4601.0,중식
4602.0,불고기
4602.0,육회
4603.0,반찬
4604.0,샌드위치
4605.0,닭볶음탕
4606.0,초밥
4607.0,라자냐
4609.0,케이크
4609.0,커피
4610.0,닭발
4611.0,파스타
4612.0,샐러드
4613.0,두루치기
4614.0,커피
4615.0,다대기
4617.0,회
4618.0,삼겹살
4619.0,한식
4620.0,한식
4621.0,한식
4622.0,닭갈비
4622.0,파스타
4624.0,국수
4625.0,일식
4627.0,순대국
4628.0,초밥
4630.0,마라탕
4632.0,일식
4634.0,샐러드
4635.0,꼬치
4636.0,한식
4637.0,파스타
4638.0,김치찌개
4639.0,커피
4640.0,커피
4640.0,디저트
4641.0,칼국수
4641.0,만두
4642.0,한식
4643.0,파스타
4644.0,물
4646.0,파스타
4647.0,짬뽕
4648.0,파스타
4649.0,프렌치
4650.0,육회
4650.0,회
4651.0,볶음밥
4653.0,떡볶이
4653.0,찜
4654.0,파스타
4654.0,피자
4655.0,돈가스
4656.0,삼겹살
4657.0,버거
4658.0,커피
4660.0,샐러드
4661.0,라멘
4663.0,국
4663.0,반찬
4664.0,샌드위치
4665.0,김치찌개
4665.0,생선구이
4667.0,분식
4669.0,불고기
4670.0,족발
4671.0,한식
4672.0,삼계탕
4674.0,디저트
4678.0,돈가스
4679.0,샌드위치
4680.0,떡
4680.0,떡볶이
4681.0,볶음밥
4681.0,샌드위치
4681.0,커피
4682.0,치킨
4683.0,쌀국수
4684.0,한식
4685.0,전골
4686.0,삼겹살
4687.0,냉면
4688.0,삼겹살
4689.0,삼겹살
4690.0,회
4691.0,떡볶이
4692.0,분식
4694.0,함박스테이크
4695.0,마카롱
4696.0,중식
4697.0,베이커리
4698.0,디저트
4699.0,파스타
4699.0,스테이크
4699.0,피자
4700.0,브런치
4701.0,팟타이
4701.0,바베큐
4702.0,회
4703.0,회
4704.0,분식
4706.0,해물찜
4707.0,삼겹살
4708.0,비빔밥
4708.0,덮밥
4708.0,치킨
4709.0,피자
4711.0,짬뽕
4711.0,노가리
4715.0,파스타
4716.0,파스타
4716.0,피자
4717.0,해물찜
4718.0,탕수육
4719.0,커피
4721.0,샌드위치
4722.0,뷔페
4723.0,찜
4723.0,나시고랭
4723.0,유린기
4723.0,탕수육
4723.0,카프레제
4723.0,파스타
4723.0,샐러드
4724.0,라멘
4725.0,한식
4726.0,초밥
4727.0,불고기
4728.0,연어
4729.0,찌개
4730.0,아구찜
4730.0,해물찜
4732.0,파스타
4733.0,토스트
4734.0,버거
4735.0,찜
4736.0,샌드위치
4736.0,샐러드
4737.0,삼겹살
4738.0,치킨
4739.0,피자
4740.0,치킨
4741.0,마카롱
4742.0,족발
4744.0,돈가스
4745.0,마라탕
4746.0,회
4748.0,파스타
4749.0,샌드위치
4750.0,마라탕
4751.0,삼겹살
4752.0,족발
4752.0,보쌈
4753.0,닭갈비
4753.0,씨
4754.0,분식
4757.0,베이커리
4758.0,과일
4759.0,해물탕
4760.0,분식
4761.0,초밥
4762.0,돈가스
4763.0,파스타
4763.0,식사
4764.0,닭발
4765.0,부대찌개
4766.0,중식
4768.0,토스트
4769.0,김치찌개
4769.0,삼겹살
4770.0,도넛
4771.0,일식
4772.0,삼겹살
4772.0,등갈비
4773.0,도시락
4774.0,도시락
4775.0,토스트
4776.0,김치찌개
4777.0,라멘
4779.0,라볶이
4779.0,김밥
4780.0,한식
4781.0,샐러드
4781.0,토스트
4782.0,삼겹살
4783.0,브런치
4784.0,삼겹살
4785.0,잼
4787.0,피자
4787.0,치킨
4788.0,감자탕
4789.0,호프
4790.0,돈가스
4791.0,삼겹살
4792.0,돈가스
4795.0,한식
4795.0,분식
4796.0,호프
4798.0,만두
4798.0,돈가스
4798.0,덮밥
4799.0,카레
4800.0,한식
4801.0,냉면
4802.0,볶음밥
4803.0,갈비
4805.0,국밥
4806.0,브런치
4807.0,커피
4808.0,한식
4809.0,급식
4810.0,한식
4811.0,우동
4812.0,회
4814.0,김밥
4815.0,훠궈
4816.0,삼겹살
4816.0,김치찌개
4817.0,젤라또
4819.0,닭갈비
4820.0,하몽
4821.0,베이커리
4822.0,삼겹살
4823.0,주스
4826.0,회
4827.0,한식
4829.0,순대
4830.0,피자
4830.0,파스타
4830.0,일품요리
4831.0,샌드위치
4832.0,초밥
4832.0,우동
4832.0,튀김
4833.0,순대국
4835.0,일식
4836.0,분식
4837.0,스테이크
4838.0,김치찌개
4840.0,함박스테이크
4841.0,버거
4842.0,우동
4843.0,피자
4843.0,파스타
4845.0,곱창
4846.0,삼겹살
4847.0,과일
4848.0,이자카야
4849.0,케이크
4850.0,김치찜
4851.0,브런치
4851.0,파니니
4852.0,스테이크
4853.0,꼬치
4853.0,일식
4854.0,짬뽕
4855.0,떡볶이
4856.0,김치찌개
4857.0,피자
4858.0,떡볶이
4858.0,닭발
4859.0,도시락
4860.0,감자튀김
4861.0,커피
4862.0,도시락
4863.0,분식
4864.0,떡볶이
4865.0,커피
4866.0,연어
4866.0,먹태
4867.0,파스타
4867.0,스테이크
4868.0,삼계탕
4868.0,닭볶음탕
4868.0,오리
4868.0,불고기
4868.0,전
4869.0,피자
4869.0,파스타
4870.0,감바스
4870.0,김치찌개
4871.0,커피
4872.0,샐러드
4872.0,샌드위치
4873.0,회
4874.0,베이커리
4875.0,돈가스
4876.0,김치찌개
4876.0,생선구이
4878.0,짬뽕
4878.0,탕수육
4879.0,치즈
4880.0,파스타
4880.0,피자
4881.0,곱창
4882.0,이자카야
4883.0,회
4884.0,생선조림
4886.0,찌개
4886.0,김치찌개
4886.0,불고기
4886.0,찜
4887.0,삼겹살
4887.0,닭발
4888.0,뷔페
4889.0,삼겹살
4889.0,떡볶이
4889.0,커피
4890.0,두루치기
4891.0,불닭
4891.0,닭발
4892.0,곰탕
4892.0,전골
4892.0,수육
4893.0,돈가스
4895.0,피자
4897.0,디저트
4897.0,커피
4898.0,파스타
4899.0,곱창
4901.0,곱창
4902.0,주꾸미
4903.0,마카롱
4903.0,디저트
4905.0,파스타
4907.0,돈가스
4907.0,국수
4909.0,분식
4909.0,한식
4910.0,버거
4911.0,칼국수
4913.0,회
4915.0,초밥
4916.0,김치찌개
4916.0,부대찌개
4917.0,커피
4917.0,피자
4918.0,삼겹살
4920.0,김치찜
4921.0,스테이크
4922.0,치킨
4923.0,돈가스
4924.0,감자튀김
4925.0,밥
4926.0,샐러드
4926.0,한식
4927.0,파스타
4928.0,베이커리
4933.0,곰탕
4933.0,수육
4933.0,전골
4935.0,삼겹살
4936.0,볶음밥
4937.0,버거
4938.0,김밥
4938.0,떡볶이
4939.0,뷔페
4940.0,중식
4942.0,파스타
4943.0,파스타
4943.0,덮밥
4945.0,버거
4946.0,샐러드
4947.0,곱창
4948.0,나초
4949.0,일식
4950.0,짬뽕
4952.0,커피
4953.0,국밥
4954.0,치킨
4955.0,샐러드
4956.0,술집
4958.0,과일
4962.0,파스타
4963.0,삼겹살
4964.0,파스타
4965.0,삼겹살
4965.0,김치찌개
4965.0,파스타
4965.0,치킨
4965.0,떡볶이
4965.0,제육볶음
4965.0,볶음밥
4967.0,덮밥
4968.0,돈가스
4968.0,파스타
4969.0,치킨
4971.0,회
4972.0,파스타
4974.0,돈가스
4975.0,파스타
4976.0,돈가스
4976.0,떡볶이
4977.0,김치찌개
4977.0,동태탕
4978.0,회
4980.0,버거
4981.0,바베큐
4981.0,꼬치
4982.0,곱창
4984.0,피자
4985.0,스테이크
4986.0,파스타
4987.0,바베큐
4988.0,커피
4990.0,한식
4991.0,브런치
4993.0,짬뽕
4993.0,돈가스
4993.0,떡볶이
4994.0,일식
4995.0,덮밥
4995.0,카레
4995.0,볶음밥
4995.0,비빔밥
4995.0,샐러드
4996.0,치킨
4996.0,돈가스
4997.0,초밥
4998.0,파스타
4998.0,치킨
4998.0,리조또
4999.0,피자
4999.0,치킨
5000.0,물
5001.0,피자
5003.0,프렌치
5004.0,빙수
5005.0,치즈
5005.0,돈가스
5007.0,일식
5008.0,파스타
5008.0,샐러드
5009.0,치킨
5010.0,막국수
5011.0,떡볶이
5014.0,커피
5014.0,샐러드
5014.0,샌드위치
5014.0,토스트
5015.0,오돌뼈
5016.0,백반
5018.0,미역국
5018.0,브런치
5019.0,한식
5020.0,스테이크
5021.0,치킨
5022.0,파스타
5023.0,불고기
5025.0,제육볶음
5026.0,술집
5027.0,샐러드
5028.0,제과
5029.0,반찬
5030.0,파스타
5031.0,초밥
5032.0,샌드위치
5033.0,커피
5034.0,파스타
5034.0,스테이크
5035.0,볶음밥
5035.0,파스타
5035.0,쌀국수
5036.0,샐러드
5037.0,덮밥
5038.0,피자
5039.0,보쌈
5040.0,샌드위치
5041.0,국수
5042.0,갈비
5043.0,피자
5043.0,떡볶이
5043.0,돈가스
5047.0,일식
5048.0,파스타
5050.0,돈가스
5051.0,삼겹살
5052.0,닭발
5053.0,카레
5054.0,술집
5055.0,커피
5056.0,삼겹살
5057.0,오리
5058.0,돈가스
5059.0,반찬
5060.0,브런치
5060.0,커피
5061.0,김치찌개
5062.0,잼
5063.0,분식
5064.0,곱창
5066.0,샌드위치
5066.0,파스타
5067.0,꼬막
5067.0,제육볶음
5068.0,일식
5069.0,파스타
5069.0,치킨
5069.0,버거
5069.0,샐러드
5069.0,커피
5071.0,삼겹살
5072.0,삼겹살
5073.0,김치찌개
5082.0,오돌뼈
5083.0,한식
5084.0,돈가스
5084.0,덮밥
5085.0,삼겹살
5086.0,일식
5087.0,분식
5088.0,분식
5089.0,파스타
5089.0,피자
5090.0,피자
5092.0,파스타
5093.0,쌈밥
5094.0,돈가스
5095.0,초밥
5096.0,치킨
5097.0,과일
5098.0,삼겹살
5099.0,토스트
5101.0,돈가스
5102.0,라멘
5102.0,덮밥
5103.0,연어
5104.0,규동
5105.0,카레
5107.0,육개장
5108.0,국밥
5110.0,커피
5112.0,파스타
5113.0,냉면
5113.0,곰탕
5113.0,국밥
5113.0,떡갈비
5113.0,전
5113.0,수육
5114.0,곱창
5115.0,회
5115.0,덮밥
5115.0,간장새우
5115.0,튀김
5115.0,샐러드
5116.0,라면
5116.0,초밥
5117.0,샐러드
5117.0,주스
5118.0,중식
5119.0,와플
5121.0,베이커리
5122.0,초밥
5123.0,보쌈
5124.0,곱창
5124.0,순대
5127.0,커피
5127.0,핫도그
5128.0,일식
5129.0,샐러드
5130.0,삼겹살
5132.0,나베
5133.0,불고기
5133.0,생선구이
5134.0,삼겹살
5135.0,베이커리
5138.0,전가복
5138.0,탕수육
5138.0,짬뽕
5138.0,유산슬
5140.0,분식
5141.0,샌드위치
5144.0,샐러드
5146.0,파스타
5147.0,커피
5147.0,디저트
5147.0,샌드위치
5148.0,파스타
5149.0,주꾸미
5151.0,파스타
5152.0,조개구이
5153.0,샤브샤브
5154.0,육회
5154.0,회
5156.0,육포
5158.0,생선구이
5160.0,샐러드
5161.0,연어
5162.0,찜
5162.0,뼈해장국
5163.0,치킨
5164.0,피자
5165.0,삼겹살
5167.0,커피
5167.0,샌드위치
5168.0,닭발
5169.0,샌드위치
5171.0,치킨
5171.0,튀김
5171.0,생선
5172.0,삼겹살
5174.0,커피
5174.0,마카롱
5176.0,베이커리
5177.0,삼겹살
5178.0,커피
5179.0,곱창
5179.0,전
5179.0,칼국수
5180.0,삼겹살
5181.0,삼겹살
5182.0,파스타
5182.0,피자
5183.0,치킨
5184.0,전골
5184.0,보쌈
5184.0,전
5184.0,치즈
5184.0,골뱅이무침
5185.0,커피
5186.0,김치찌개
5188.0,파스타
5191.0,커피
5191.0,브런치
5192.0,스테이크
5193.0,덮밥
5194.0,전
5197.0,떡볶이
5197.0,파스타
5198.0,일식
5199.0,차
5200.0,찌개
5202.0,브런치
5203.0,만두
5204.0,감바스
5205.0,돈가스
5206.0,이태리음식
5207.0,베이커리
5210.0,이자카야
5211.0,커피
5212.0,샌드위치
5213.0,곱창
5215.0,삼겹살
5215.0,전골
5215.0,찌개
5216.0,김치찌개
5217.0,쌀국수
5218.0,회
5219.0,샌드위치
5220.0,찜
5221.0,백반
5221.0,제육볶음
5221.0,떡갈비
5221.0,닭볶음탕
5221.0,찌개
5221.0,돈가스
5221.0,밥
5222.0,국수
5222.0,수제비
5222.0,전
5222.0,수육
5223.0,케이크
5223.0,베이커리
5225.0,파스타
5225.0,버거
5225.0,피자
5225.0,샐러드
5226.0,삼겹살
5227.0,국수
5227.0,보쌈
5228.0,삼겹살
5228.0,갈비
5228.0,갈비탕
5229.0,호프
5232.0,국밥
5234.0,버거
5235.0,샌드위치
5237.0,파스타
5237.0,피자
5238.0,분식
5239.0,볶음밥
5241.0,곱창
5242.0,샐러드
5244.0,돈가스
5245.0,베이커리
5246.0,한식
5247.0,곱창
5249.0,김밥
5249.0,찌개
5249.0,김치찌개
5249.0,샌드위치
5250.0,호프
5251.0,베이커리
5251.0,샐러드
5251.0,파스타
5252.0,커피
5252.0,베이커리
5253.0,김치찌개
5254.0,오리
5255.0,토스트
5256.0,족발
5260.0,쌀국수
5261.0,갈비
5261.0,삼겹살
5262.0,뷔페
5263.0,돈가스
5265.0,커피
5267.0,떡
5269.0,분식
5270.0,호프
5271.0,커피
5275.0,치킨
5276.0,김치찌개
5276.0,동태탕
5276.0,찜
5277.0,치킨
5277.0,떡볶이
5279.0,생선구이
5282.0,회
5283.0,디저트
5284.0,돈가스
5284.0,라멘
5285.0,삼겹살
5286.0,볶음밥
5287.0,보쌈
5287.0,제육볶음
5287.0,냉면
5289.0,버거
5291.0,중식
5293.0,피자
5294.0,커피
5295.0,김밥
5295.0,분식
5296.0,국밥
5297.0,초밥
5298.0,볶음밥
5299.0,양꼬치
5301.0,쌀국수
5303.0,서양식
5304.0,샌드위치
5304.0,샐러드
5304.0,커피
5305.0,케이크
5306.0,커피
5307.0,우동
5307.0,불고기
5307.0,회
5307.0,만두
5308.0,샌드위치
5309.0,케이크
5310.0,피자
5311.0,탕
5311.0,부대찌개
5313.0,파스타
5313.0,피자
5313.0,스테이크
5313.0,샐러드
5313.0,치즈
5314.0,파스타
5315.0,분식
5315.0,한식
5315.0,일식
5316.0,일식
5317.0,토스트
5317.0,샐러드
5318.0,부대찌개
5318.0,불고기
5319.0,샌드위치
5320.0,파스타
5321.0,삼겹살
5322.0,스테이크
5322.0,파스타
5323.0,곱창
5324.0,냉면
5325.0,삼겹살
5325.0,김치찌개
5326.0,삼겹살
5327.0,케이크
5329.0,제육볶음
5330.0,버거
5331.0,샐러드
5331.0,샌드위치
5332.0,샐러드
5334.0,중식
5335.0,나베
5336.0,피자
5336.0,파스타
5336.0,커피
5339.0,파스타
5340.0,샐러드
5341.0,삼겹살
5342.0,두루치기
5343.0,순두부찌개
5344.0,일식
5345.0,치즈
5345.0,과일
5346.0,샌드위치
5347.0,브런치
5348.0,치킨
5349.0,커피
5351.0,삼겹살
5352.0,한식
5353.0,갈비
5354.0,베이커리
5355.0,프렌치
5356.0,라멘
5357.0,에이드
5358.0,삼겹살
5360.0,감자탕
5362.0,과일
5363.0,이자카야
5366.0,족발
5366.0,닭볶음탕
5367.0,과일
5368.0,치킨
5369.0,커피
5370.0,이자카야
5371.0,베이커리
5372.0,돈가스
5373.0,반찬
5374.0,닭갈비
5375.0,곱창
5376.0,떡
5377.0,타르트
5377.0,커피
5378.0,닭발
5379.0,커피
5379.0,베이커리
5379.0,디저트
5380.0,카레
5380.0,양고기
5382.0,문어
5385.0,감자튀김
5385.0,먹태
5386.0,돈가스
5387.0,곱창
5387.0,순대
5387.0,닭발
5388.0,버거
5389.0,커피
5391.0,샌드위치
5391.0,베이커리
5392.0,꽃등심
5392.0,쌈밥
5392.0,치킨
5392.0,계란말이
5392.0,김치찌개
5392.0,갈비탕
5392.0,호프
5393.0,커피
5394.0,치킨
5395.0,디저트
5396.0,파스타
5396.0,버거
5396.0,돈가스
5398.0,피자
5400.0,삼겹살
5401.0,찜
5402.0,치킨
5403.0,디저트
5404.0,피자
5405.0,토스트
5406.0,삼겹살
5407.0,파스타
5408.0,비빔밥
5409.0,주꾸미
5409.0,삼겹살
5409.0,퐁듀
5409.0,튀김
5410.0,치킨
5411.0,호프
5412.0,분식
5412.0,김밥
5413.0,샐러드
5414.0,볶음밥
5415.0,피자
5415.0,버거
5415.0,튀김
5415.0,샐러드
5416.0,짬뽕
5417.0,샐러드
5419.0,파스타
5420.0,호프
5422.0,곱창
5423.0,치킨
5424.0,샐러드
5424.0,샌드위치
5425.0,샐러드
5427.0,초밥
5428.0,반찬
5429.0,디저트
5430.0,떡볶이
5431.0,백반
5432.0,돈가스
5432.0,함박스테이크
5433.0,파스타
5434.0,마카롱
5434.0,샌드위치
5434.0,타르트
5434.0,케이크
5435.0,커피
5436.0,파스타
5436.0,피자
5436.0,스테이크
5437.0,반찬
5438.0,닭발
5438.0,튀김
5440.0,디저트
5440.0,커피
5444.0,만두
5444.0,닭발
5444.0,떡볶이
5445.0,분식
5446.0,일식
5447.0,국수
5448.0,제과
5448.0,베이커리
5450.0,빙수
5450.0,토스트
5450.0,커피
5451.0,도시락
5452.0,분식
5453.0,찜닭
5454.0,먹태
5454.0,떡볶이
5454.0,쥐포
5457.0,디저트
5458.0,브런치
5459.0,삼겹살
5460.0,해물찜
5460.0,부대찌개
5462.0,케이크
5463.0,꽃게
